event_idx,track_idx,label,muon_general_tracks_p,muon_general_tracks_pt,muon_general_tracks_ptErr,muon_general_tracks_chi2,muon_general_tracks_normalizedChi2,muon_general_tracks_etaErr,muon_general_tracks_phiErr,muon_general_tracks_dszErr,muon_general_tracks_dxyErr,muon_general_tracks_dzErr,muon_general_tracks_qoverpErr,muon_general_tracks_lambdaErr,muon_general_tracks_eta,muon_general_tracks_nPixelHits,muon_general_tracks_nTrkLays,muon_general_tracks_nFoundHits,muon_general_tracks_nLostHits,muon_general_tracks_impact3D,muon_general_tracks_impactSignificance,muon_general_tracks_chi2PerHit,muon_general_tracks_hitEfficiency,muon_general_tracks_sigmaPtOverPt,muon_general_tracks_relUncertaintyProduct,muon_general_tracks_sip2D,muon_general_tracks_sipZ,muon_general_tracks_dxyOverPt,muon_general_tracks_ptErrOverP,muon_general_tracks_dzOverDxy,muon_general_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
89,7,0,4.418440163e-01,4.239794314e-01,-1.688433766e+00,1.497561574e+00,3.516384587e-02,-3.160948038e+00,-3.189218044e+00,-2.690013170e+00,-2.724701405e+00,-2.672157049e+00,-2.554262877e+00,-3.178786278e+00,2.887967229e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,1.237756371e+00,3.291239738e+00,2.671127617e-01,1.000000000e+00,-2.112378120e+00,-4.217778683e+00,4.827228189e-01,3.291239023e+00,-2.665987253e+00,-2.130240440e+00,2.861011028e+00,2.887967229e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.909063578e-01
89,8,1,7.255041003e-01,6.632993817e-01,-1.509352207e+00,1.414734006e+00,-1.662947610e-02,-3.333421946e+00,-3.371741056e+00,-2.665574789e+00,-2.780453205e+00,-2.603396654e+00,-2.898113966e+00,-3.395482779e+00,5.480865836e-01,4.000000000e+00,1.000000000e+01,1.600000000e+01,0.000000000e+00,2.398155630e-01,2.723484755e+00,2.106141150e-01,1.000000000e+00,-2.172600985e+00,-4.336099148e+00,5.707506537e-01,2.723474026e+00,-2.872940063e+00,-2.234795570e+00,2.329797506e+00,5.480865836e-01,4.000000000e+00,0.000000000e+00,4.000000000e+00,3.000000000e+00,1.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-4.706834316e+00,-2.380309820e+00,-4.118711948e-01,-4.705121040e+00,1.000000000e+00,4.342942646e-07,6.875142455e-01
89,9,0,6.383888721e-01,3.399536014e-01,-1.685855389e+00,1.332908630e+00,-2.881888859e-02,-2.964131355e+00,-2.964381456e+00,-2.496683598e+00,-2.520818949e+00,-2.198316097e+00,-2.666205168e+00,-3.262171507e+00,1.310052276e+00,3.000000000e+00,9.000000000e+00,1.400000000e+01,0.000000000e+00,1.221026659e+00,2.808898211e+00,1.867807359e-01,1.000000000e+00,-2.025784016e+00,-4.048959255e+00,-1.960770786e-02,2.808897734e+00,-2.880194902e+00,-2.324173689e+00,3.150933743e+00,1.310052276e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,9.173294306e-01,9.964061379e-01
89,10,0,5.943010449e-01,2.366568297e-01,-1.790928125e+00,1.489841461e+00,-5.422627553e-02,-2.830031157e+00,-2.828112364e+00,-2.302870989e+00,-2.311744213e+00,-1.945275664e+00,-2.626100779e+00,-3.187300444e+00,1.464592099e+00,5.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,5.207795501e-01,2.205703974e+00,1.888115555e-01,1.000000000e+00,-2.027565479e+00,-4.054642200e+00,-6.177028418e-01,2.205703497e+00,-3.165558100e+00,-2.385150433e+00,3.189558506e+00,1.464592099e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.985734224e-01
90,0,0,1.312764645e+00,5.334193110e-01,-1.388289809e+00,1.416853189e+00,-4.554442689e-02,-2.908204556e+00,-2.895744324e+00,-2.465636730e+00,-2.441532612e+00,-1.686396956e+00,-3.235980272e+00,-3.685789824e+00,-2.480677366e+00,9.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,4.151787162e-01,1.894404054e+00,1.864044517e-01,1.000000000e+00,-1.921683192e+00,-3.842650175e+00,5.318408012e-01,1.893994689e+00,-2.443110466e+00,-2.700846672e+00,2.117353201e+00,2.480677366e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.596723318e-01
90,1,0,1.172777414e+00,4.207522869e-01,-1.512337923e+00,1.618545532e+00,1.561476886e-01,-2.799033165e+00,-2.773952246e+00,-2.331051350e+00,-2.275627136e+00,-1.579102755e+00,-3.109700203e+00,-3.549788952e+00,-2.416823387e+00,9.000000000e+00,1.100000000e+01,1.700000000e+01,0.000000000e+00,4.820319414e-01,1.820154548e+00,3.880966306e-01,1.000000000e+00,-1.933066964e+00,-3.867374659e+00,-1.936189085e-01,1.820134163e+00,-2.889743805e+00,-2.684919119e+00,2.710215807e+00,2.416823387e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.342942646e-07,9.912537932e-01
90,2,0,9.090995193e-01,2.202240676e-01,-1.698218703e+00,1.395049930e+00,-1.960142106e-01,-2.644705296e+00,-2.642165184e+00,-2.201044559e+00,-2.199743032e+00,-1.512223482e+00,-2.834702492e+00,-3.332837105e+00,-2.268697739e+00,8.000000000e+00,1.200000000e+01,2.200000000e+01,0.000000000e+00,6.485320926e-01,1.836505651e+00,5.262742564e-02,1.000000000e+00,-1.918428183e+00,-3.841339588e+00,-6.577269435e-01,1.836503386e+00,-3.077245235e+00,-2.607164145e+00,3.181493759e+00,2.268697739e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.987446070e-01
90,3,1,1.386416912e+00,6.846429110e-01,-1.232814074e+00,1.685344100e+00,1.412763447e-01,-3.077138662e+00,-3.090932608e+00,-2.625600338e+00,-2.643463135e+00,-1.923973441e+00,-3.303981781e+00,-3.776826143e+00,-2.299020290e+00,9.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,1.566971421e+00,2.707495451e+00,3.843142390e-01,1.000000000e+00,-1.917428374e+00,-3.832938433e+00,-7.152599692e-01,2.707495451e+00,-4.038784981e+00,-2.619057655e+00,4.141411304e+00,2.299020290e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,1.400000000e+01,4.000000000e+00,1.000000000e+00,-5.231281281e+00,-2.116707563e+00,-3.919357359e-01,-5.228536606e+00,1.000000000e+00,4.342942646e-07,5.804240704e-01
90,4,0,6.132878065e-01,3.677574098e-01,-1.634124875e+00,1.372376323e+00,-2.556335554e-02,-2.901539803e+00,-2.935322046e+00,-2.421932697e+00,-2.472649574e+00,-2.176451921e+00,-2.617368460e+00,-3.146807194e+00,1.165793896e+00,5.000000000e+00,9.000000000e+00,1.500000000e+01,0.000000000e+00,1.346649647e+00,2.849841833e+00,1.962852329e-01,1.000000000e+00,-2.001857281e+00,-4.001779079e+00,-6.714004278e-01,2.849841833e+00,-3.510528803e+00,-2.247354507e+00,3.816900969e+00,1.165793896e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.952065349e-01
90,5,0,7.463625669e-01,4.371075332e-01,-1.626912594e+00,1.262336612e+00,-1.690266281e-01,-3.015639782e+00,-2.986143112e+00,-2.399243355e+00,-2.346340418e+00,-2.090043783e+00,-2.812435389e+00,-3.324427366e+00,1.338758945e+00,4.000000000e+00,1.000000000e+01,1.600000000e+01,0.000000000e+00,-4.178474844e-01,1.881180406e+00,5.821687356e-02,1.000000000e+00,-2.063987970e+00,-4.124568939e+00,-2.657183707e-01,1.881169438e+00,-3.048777103e+00,-2.373190880e+00,2.403050423e+00,1.338758945e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-4.000000000e+00,3.600000000e+01,4.000000000e+00,1.000000000e+00,-5.211820602e+00,-2.291416407e+00,-4.504745305e-01,-5.209966183e+00,1.000000000e+00,1.252196431e+00,9.893143177e-01
90,6,0,8.350903988e-01,4.080242813e-01,-1.633138061e+00,1.504999876e+00,-1.351375971e-02,-2.966128349e+00,-2.959904194e+00,-2.434357882e+00,-2.426649570e+00,-2.007365704e+00,-2.878616571e+00,-3.392522812e+00,1.639531970e+00,5.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,4.155260026e-01,2.215173483e+00,2.262463868e-01,1.000000000e+00,-2.041133165e+00,-4.079785347e+00,-5.668067336e-01,2.215172768e+00,-3.400504589e+00,-2.468119383e+00,3.200909138e+00,1.639531970e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.924793243e-01
90,7,0,1.009554505e+00,5.271130800e-01,-1.223201632e+00,1.136659741e+00,-3.943116590e-02,-2.958338261e+00,-3.032285690e+00,-2.304330587e+00,-2.525419950e+00,-1.821947694e+00,-2.760344982e+00,-3.439976692e+00,1.775730848e+00,6.000000000e+00,7.000000000e+00,1.000000000e+01,0.000000000e+00,-4.373437464e-01,1.603312016e+00,1.366599202e-01,1.000000000e+00,-1.750297308e+00,-3.499987125e+00,-6.106051207e-01,1.603303909e+00,-3.661289930e+00,-2.232689142e+00,2.916906118e+00,1.775730848e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.633152485e-01
90,8,0,9.114772677e-01,4.160686135e-01,-1.654829144e+00,1.672713161e+00,1.286453903e-01,-2.943253756e+00,-2.941908836e+00,-2.419656992e+00,-2.429357052e+00,-1.924325943e+00,-2.985502243e+00,-3.437851667e+00,1.807296276e+00,6.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,1.253397346e+00,2.551068544e+00,3.716832995e-01,1.000000000e+00,-2.070866108e+00,-4.139335155e+00,3.366606534e-01,2.551060438e+00,-2.508741856e+00,-2.566165924e+00,2.719457388e+00,1.807296276e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.917305112e-01
90,9,0,7.734852433e-01,2.572259903e-01,-1.706205249e+00,1.641496420e+00,7.329495251e-02,-2.762660027e+00,-2.758611441e+00,-2.304014683e+00,-2.295699596e+00,-1.787815928e+00,-2.741798162e+00,-3.278345823e+00,1.857830644e+00,6.000000000e+00,1.200000000e+01,2.100000000e+01,1.000000000e+00,1.685294747e+00,2.630491018e+00,3.192772269e-01,9.545454383e-01,-1.963413239e+00,-3.928308010e+00,-2.774129808e-02,2.630489826e+00,-2.580587387e+00,-2.479581594e+00,3.166083097e+00,1.857830644e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.983141422e-01
91,0,0,9.632979631e-01,2.925879061e-01,-1.643862128e+00,1.688051462e+00,1.439836770e-01,-2.725841522e+00,-2.721587181e+00,-2.285025597e+00,-2.278605461e+00,-1.614381194e+00,-2.904928446e+00,-3.395701408e+00,-2.225924969e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,1.435218453e+00,2.332008123e+00,3.870216012e-01,1.000000000e+00,-1.936431527e+00,-3.875178337e+00,-9.510774612e-01,2.332008123e+00,-3.520913363e+00,-2.607003450e+00,3.946642160e+00,2.225924969e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.977102280e-01
91,1,0,9.681676626e-01,3.189945221e-01,-1.627011538e+00,1.680526733e+00,1.364589632e-01,-2.767292976e+00,-2.760668278e+00,-2.324088812e+00,-2.316678524e+00,-1.674986482e+00,-2.918570995e+00,-3.415588379e+00,-2.175102472e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,2.710322142e-01,1.810601830e+00,3.794968724e-01,1.000000000e+00,-1.945985913e+00,-3.893376827e+00,1.020901874e-01,1.810518742e+00,-2.533524513e+00,-2.595026493e+00,2.350119114e+00,2.175102472e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.342942646e-07,9.970736504e-01
91,2,0,1.079133749e+00,4.758391380e-01,-1.456920147e+00,2.015307665e+00,4.967937171e-01,-2.921940565e+00,-2.908359766e+00,-2.372131109e+00,-2.343348265e+00,-1.768913031e+00,-3.013456345e+00,-3.524143934e+00,-2.066373348e+00,8.000000000e+00,1.200000000e+01,1.900000000e+01,1.000000000e+00,1.473850012e+00,2.505871058e+00,7.365540266e-01,9.499999881e-01,-1.932734370e+00,-3.864352703e+00,2.905083895e-01,2.505862951e+00,-2.528628111e+00,-2.535917044e+00,2.789811134e+00,2.066373348e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,2.000000000e+00,4.342942646e-07,9.823235273e-01
91,3,0,1.014101028e+00,5.188667178e-01,-1.577486038e+00,1.612726569e+00,1.213651523e-01,-3.012364626e+00,-2.962921381e+00,-2.479139566e+00,-2.359268188e+00,-1.983994484e+00,-3.112436295e+00,-3.506649256e+00,-1.806872487e+00,6.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,6.210896969e-01,2.294581413e+00,3.574542105e-01,1.000000000e+00,-2.096314907e+00,-4.188511848e+00,-5.719678998e-01,2.294580936e+00,-3.448980570e+00,-2.591433764e+00,3.241511106e+00,1.806872487e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.675365686e-01
91,4,1,9.677389264e-01,4.845596850e-01,-1.549675226e+00,1.554434657e+00,3.592104837e-02,-3.005319834e+00,-3.004831553e+00,-2.548004150e+00,-2.556762218e+00,-2.064928055e+00,-3.003814220e+00,-3.487602234e+00,-1.777529716e+00,4.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.135264516e+00,2.632770061e+00,2.756812572e-01,1.000000000e+00,-2.034203291e+00,-4.065682411e+00,1.089514613e+00,2.632591963e+00,-1.951925039e+00,-2.517286539e+00,2.035005331e+00,1.777529716e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,9.000000000e+00,1.000000000e+00,1.000000000e+00,-5.076220512e+00,-2.457556486e+00,-8.438258171e-01,-5.074888706e+00,1.000000000e+00,4.342942646e-07,9.800886512e-01
91,5,0,9.600189328e-01,4.530104101e-01,-1.653906226e+00,1.548382163e+00,2.986849286e-02,-2.967050791e+00,-2.963073254e+00,-2.429514885e+00,-2.436715603e+00,-1.922586679e+00,-3.070190191e+00,-3.473169088e+00,-1.835442305e+00,6.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,-1.804672368e-02,1.913646340e+00,2.696286738e-01,1.000000000e+00,-2.106880665e+00,-4.210508823e+00,1.021928266e-01,1.913594604e+00,-2.787385941e+00,-2.613766193e+00,2.325519800e+00,1.835442305e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,8.000000000e+00,3.000000000e+00,1.000000000e+00,-4.530155182e+00,-1.890238047e+00,4.445838928e-01,-4.524786949e+00,2.000000000e+00,-4.316759586e+00,9.869267344e-01
91,6,1,1.429145336e+00,1.015985250e+00,-1.039321899e+00,1.663306594e+00,1.447928101e-01,-3.513954878e+00,-3.533348322e+00,-2.950261116e+00,-3.039764404e+00,-2.537338734e+00,-3.483343601e+00,-3.924867153e+00,-1.604912996e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.135023355e+00,3.105011940e+00,3.845530450e-01,1.000000000e+00,-2.055262566e+00,-4.105264664e+00,9.961788058e-01,3.104998827e+00,-3.059548616e+00,-2.468344212e+00,2.611524105e+00,1.604912996e+00,5.000000000e+00,5.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,1.200000000e+01,3.000000000e+00,1.000000000e+00,-5.307369709e+00,-1.684940577e+00,7.588295341e-01,-5.300278187e+00,1.000000000e+00,4.342942646e-07,2.144797691e-05
91,7,0,5.503647327e-01,3.542375863e-01,-1.544788718e+00,1.236235023e+00,-4.251813516e-02,-3.030142069e+00,-3.023783445e+00,-2.546712160e+00,-2.588832378e+00,-2.350640535e+00,-2.449980259e+00,-3.226003408e+00,1.023249388e+00,4.000000000e+00,7.000000000e+00,1.200000000e+01,0.000000000e+00,-1.263791174e-01,2.287566185e+00,1.570540220e-01,1.000000000e+00,-1.899006844e+00,-3.796055555e+00,3.356866837e-01,2.287539005e+00,-2.607375860e+00,-2.095114470e+00,2.190037966e+00,1.023249388e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.958423972e-01
91,8,0,8.969057202e-01,6.352639794e-01,-1.426689625e+00,1.486130834e+00,8.819107711e-02,-3.245215416e+00,-3.264299154e+00,-2.647532225e+00,-2.708882570e+00,-2.385977983e+00,-2.959114313e+00,-3.506226301e+00,1.210492134e+00,4.000000000e+00,1.000000000e+01,1.500000000e+01,1.000000000e+00,1.599469662e+00,3.185818434e+00,3.100397289e-01,9.375000000e-01,-2.061915159e+00,-4.118821621e+00,-2.012477964e-01,3.185818434e+00,-3.544094324e+00,-2.323515415e+00,3.709734917e+00,1.210492134e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-3.000000000e+00,2.500000000e+01,4.000000000e+00,1.000000000e+00,-5.666353226e+00,-2.909004450e+00,-1.695831776e+00,-5.666066170e+00,1.000000000e+00,4.342942646e-07,7.964695096e-01
92,0,0,9.795112014e-01,2.889364660e-01,-1.605536222e+00,1.443700433e+00,-4.766095057e-02,-2.707674265e+00,-2.696319342e+00,-2.252023697e+00,-2.228549004e+00,-1.561510563e+00,-2.878499508e+00,-3.397385120e+00,-2.272694588e+00,7.000000000e+00,1.200000000e+01,1.800000000e+01,0.000000000e+00,5.094527602e-01,1.816380501e+00,1.884280443e-01,1.000000000e+00,-1.894455791e+00,-3.791113853e+00,2.115823179e-01,1.816246390e+00,-2.305888653e+00,-2.584897757e+00,2.271715403e+00,2.272694588e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.977840781e-01
92,1,0,1.057393193e+00,3.881363869e-01,-1.513969660e+00,1.676389456e+00,1.578757614e-01,-3.028008938e+00,-3.074927568e+00,-2.440223932e+00,-2.512281418e+00,-1.771060944e+00,-2.960192442e+00,-3.695569277e+00,-2.222499609e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.890563011e+00,2.716368437e+00,3.976359963e-01,1.000000000e+00,-1.902085304e+00,-3.802550554e+00,-2.720104456e-01,2.716368198e+00,-3.171924353e+00,-2.571215153e+00,3.729450941e+00,2.222499609e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.342942646e-07,9.940097332e-01
92,2,0,1.065788507e+00,3.002218902e-01,-1.562302113e+00,1.479137421e+00,-3.937620670e-02,-2.674225569e+00,-2.677997589e+00,-2.204189539e+00,-2.236692429e+00,-1.438680172e+00,-2.932979107e+00,-3.438802958e+00,2.448488712e+00,8.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.927537918e+00,2.402461052e+00,2.003839165e-01,1.000000000e+00,-1.862507939e+00,-3.727775812e+00,-8.018938303e-01,2.402461052e+00,-3.337939024e+00,-2.627922058e+00,4.001958370e+00,2.448488712e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-5.411343575e+00,-1.764055252e+00,2.120017707e-01,-5.405829430e+00,2.000000000e+00,-6.067387462e-01,9.975456595e-01
92,3,0,9.349253774e-01,2.107840478e-01,-1.495057821e+00,1.182110429e+00,1.407179236e-01,-2.504419565e+00,-2.350789070e+00,-9.488357902e-01,-1.114459753e+00,-2.246973217e-01,-2.643656492e+00,-3.227965117e+00,2.351517916e+00,0.000000000e+00,4.000000000e+00,8.000000000e+00,0.000000000e+00,2.074404716e+00,1.271572709e+00,2.790205479e-01,1.000000000e+00,-1.705832958e+00,-3.413650274e+00,5.947806239e-01,1.261733294e+00,-7.304663658e-01,-2.429879904e+00,1.556718707e+00,2.351517916e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.988310933e-01
92,4,0,1.055116773e+00,3.109644055e-01,-1.480199218e+00,1.881274104e+00,3.627603948e-01,-2.685962915e+00,-2.686644554e+00,-2.127174854e+00,-2.132489920e+00,-1.383069873e+00,-2.849435329e+00,-3.429158211e+00,2.398399591e+00,8.000000000e+00,1.100000000e+01,1.900000000e+01,1.000000000e+00,9.151058197e-01,1.840856194e+00,6.025206447e-01,9.499999881e-01,-1.791149616e+00,-3.584131956e+00,3.535734117e-01,1.840625763e+00,-2.089886189e+00,-2.535180092e+00,2.236495018e+00,2.398399591e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.300000000e+01,1.000000000e+00,1.000000000e+00,-4.407847404e+00,-2.130865574e+00,-6.858950257e-01,-4.404727936e+00,2.000000000e+00,-6.064839959e-01,9.972882271e-01
92,5,0,9.581890702e-01,1.271097213e-01,-1.191309571e+00,1.122363687e+00,-5.372721329e-02,-2.466486692e+00,-2.432047606e+00,-2.027840376e+00,-2.016406298e+00,-1.196800113e+00,-2.277523994e+00,-3.296832323e+00,2.601291418e+00,1.000000000e+01,7.000000000e+00,1.000000000e+01,0.000000000e+00,1.150576949e+00,1.803894877e+00,1.223638877e-01,1.000000000e+00,-1.318416595e+00,-2.637654305e+00,1.376063108e+00,1.771289587e+00,-7.674951553e-01,-2.149444103e+00,1.214869142e+00,2.601291418e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.993382096e-01
93,0,0,5.472150445e-01,3.601287901e-01,-1.669270277e+00,1.424847841e+00,-9.366573393e-02,-3.007227659e+00,-3.012581587e+00,-2.511539936e+00,-2.567764521e+00,-2.324502945e+00,-2.577990055e+00,-3.194076061e+00,-9.960581660e-01,3.000000000e+00,9.000000000e+00,1.900000000e+01,0.000000000e+00,1.488911629e+00,3.069050550e+00,1.460943818e-01,1.000000000e+00,-2.029372931e+00,-4.055397034e+00,-3.010014258e-02,3.069050550e+00,-2.957760334e+00,-2.216434240e+00,3.342309475e+00,9.960581660e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.955787063e-01
93,1,0,5.447540283e-01,3.096004426e-01,-1.570356369e+00,1.002488375e+00,1.573905647e-01,-2.580876827e+00,-2.576637506e+00,-1.023718715e+00,-1.293091178e+00,-7.885669470e-01,-2.426919699e+00,-2.815911770e+00,-1.136588931e+00,0.000000000e+00,4.000000000e+00,6.000000000e+00,0.000000000e+00,8.872281313e-01,1.706407070e+00,2.243373096e-01,1.000000000e+00,-1.879939675e+00,-3.759749651e+00,1.702847123e+00,8.119792342e-01,1.001475379e-01,-2.115069866e+00,-3.863369226e-01,1.136588931e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.973227382e-01
