event_idx,track_idx,muon_general_tracks_p,muon_general_tracks_pt,muon_general_tracks_ptErr,muon_general_tracks_chi2,muon_general_tracks_normalizedChi2,muon_general_tracks_etaErr,muon_general_tracks_phiErr,muon_general_tracks_dszErr,muon_general_tracks_dxyErr,muon_general_tracks_dzErr,muon_general_tracks_qoverpErr,muon_general_tracks_lambdaErr,muon_general_tracks_eta,muon_general_tracks_nPixelHits,muon_general_tracks_nTrkLays,muon_general_tracks_nFoundHits,muon_general_tracks_nLostHits,muon_general_tracks_impact3D,muon_general_tracks_impactSignificance,muon_general_tracks_chi2PerHit,muon_general_tracks_hitEfficiency,muon_general_tracks_sigmaPtOverPt,muon_general_tracks_relUncertaintyProduct,muon_general_tracks_sip2D,muon_general_tracks_sipZ,muon_general_tracks_dxyOverPt,muon_general_tracks_ptErrOverP,muon_general_tracks_dzOverDxy,muon_general_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
2,9,1.166290879e+00,6.184557080e-01,-1.323226929e+00,1.492388010e+00,1.026665675e-03,-3.275695801e+00,-3.312471867e+00,-2.311878443e+00,-2.460005760e+00,-1.764106989e+00,-3.107662439e+00,-3.821462631e+00,1.933895350e+00,6.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,-2.914196014e+00,4.080830216e-01,2.371157110e-01,1.000000000e+00,-1.941653609e+00,-3.880310774e+00,2.026923001e-01,3.013361096e-01,-2.875568390e+00,-2.489392757e+00,7.945642471e-01,1.933895350e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,8.445143104e-01
2,10,9.212276936e-01,3.840510845e-01,-1.642162442e+00,1.604823589e+00,6.075585634e-02,-2.884537697e+00,-2.882924557e+00,-2.438497305e+00,-2.432069302e+00,-1.901405215e+00,-2.950882196e+00,-3.420901060e+00,1.908277392e+00,7.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,1.644998908e+00,2.723939419e+00,3.037937880e-01,1.000000000e+00,-2.026186228e+00,-4.051359177e+00,-2.793144584e-01,2.723939180e+00,-3.095012188e+00,-2.563250303e+00,3.533778191e+00,1.908277392e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.942762256e-01
2,11,9.485087395e-01,4.150130749e-01,-1.617005110e+00,1.627462029e+00,1.650642604e-01,-2.922407389e+00,-2.912904263e+00,-2.111258984e+00,-2.113396168e+00,-1.577802777e+00,-2.983440399e+00,-3.455026388e+00,1.899416804e+00,5.000000000e+00,1.100000000e+01,1.700000000e+01,0.000000000e+00,6.050537229e-01,1.888171434e+00,3.970132172e-01,1.000000000e+00,-2.031989336e+00,-4.062343597e+00,1.181905150e+00,1.879605889e+00,-1.346550822e+00,-2.565372229e+00,1.233330488e+00,1.899416804e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.918335676e-01
2,12,9.951506853e-01,4.198000729e-01,-1.552671671e+00,1.476220608e+00,-4.229288921e-02,-2.903119802e+00,-2.900633574e+00,-2.455942154e+00,-2.462885618e+00,-1.880682588e+00,-2.970025539e+00,-3.477512121e+00,1.999783516e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.648450613e+00,2.704941750e+00,1.974672377e-01,1.000000000e+00,-1.972446322e+00,-3.943933725e+00,5.182958767e-02,2.704940796e+00,-2.830688238e+00,-2.547684431e+00,3.235295773e+00,1.999783516e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.700000000e+01,1.000000000e+00,1.000000000e+00,-5.160245419e+00,-1.989760637e+00,-2.569348551e-02,-5.156458855e+00,1.000000000e+00,4.141753038e-07,9.913532138e-01
2,13,1.183210015e+00,5.619060993e-01,-1.374729156e+00,1.700922966e+00,1.824093014e-01,-3.009716511e+00,-3.013496637e+00,-2.487024546e+00,-2.497953653e+00,-1.865822077e+00,-3.120633125e+00,-3.629609823e+00,2.109135628e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,3.105601966e-01,2.021157742e+00,4.221695364e-01,1.000000000e+00,-1.936607957e+00,-3.871400595e+00,5.214123055e-02,2.021132708e+00,-3.007413626e+00,-2.557792425e+00,2.601106882e+00,2.109135628e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.100000000e+01,3.000000000e+00,1.000000000e+00,-4.465413094e+00,-1.560126305e+00,7.772573233e-01,-4.453957081e+00,1.000000000e+00,4.141753038e-07,9.374091029e-01
2,14,1.030940175e+00,4.124795198e-01,-1.421126008e+00,1.174869418e+00,-1.473492980e-01,-2.927401304e+00,-2.826908588e+00,-1.803414702e+00,-1.815851450e+00,-1.184974909e+00,-2.867515087e+00,-3.544704914e+00,2.102391958e+00,2.000000000e+00,7.000000000e+00,1.300000000e+01,0.000000000e+00,4.436210990e-01,1.408473849e+00,6.092638150e-02,1.000000000e+00,-1.833587170e+00,-3.668483019e+00,3.643689156e-01,1.406694174e+00,-1.863958716e+00,-2.451954603e+00,1.673211575e+00,2.102391958e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.920749664e-01
2,15,1.023861408e+00,3.567810059e-01,-1.617442846e+00,1.714113832e+00,1.700460166e-01,-2.780435562e+00,-2.745722055e+00,-2.246217489e+00,-2.173907518e+00,-1.579197049e+00,-3.002359390e+00,-3.446562052e+00,2.217368603e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,1.386219561e-01,1.648601413e+00,4.130839407e-01,1.000000000e+00,-1.974200726e+00,-3.949295044e+00,-6.189346686e-02,1.648519039e+00,-2.592477322e+00,-2.641132116e+00,2.305097103e+00,2.217368603e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.700000000e+01,1.000000000e+00,1.000000000e+00,-4.662913799e+00,-1.526038885e+00,9.226372242e-01,-4.650747299e+00,1.000000000e+00,4.047419429e-01,9.957310557e-01
3,0,1.021957278e+00,4.784302711e-01,-1.518035293e+00,1.642930031e+00,1.244163439e-01,-2.981627703e+00,-2.974095583e+00,-2.532495260e+00,-2.524607658e+00,-1.989073753e+00,-3.020118713e+00,-3.524117231e+00,-1.923547626e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,9.514795542e-01,2.464858294e+00,3.641765714e-01,1.000000000e+00,-1.996436715e+00,-3.990823269e+00,-2.671086928e-03,2.464855671e+00,-3.005414724e+00,-2.539856434e+00,3.003017902e+00,1.923547626e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,2.100000000e+01,3.000000000e+00,1.000000000e+00,-4.504062653e+00,-1.758145332e+00,4.919112921e-01,-4.496787071e+00,1.000000000e+00,4.141753038e-07,9.816910625e-01
3,1,9.323190451e-01,4.412998557e-01,-1.553201914e+00,1.475132585e+00,-6.893494725e-02,-2.970262289e+00,-2.964694500e+00,-2.447043896e+00,-2.444433451e+00,-1.956106901e+00,-2.928638458e+00,-3.460431814e+00,-1.796623707e+00,6.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,6.953629851e-01,2.303827763e+00,1.741028875e-01,1.000000000e+00,-1.994474292e+00,-3.986970186e+00,-9.210419655e-01,2.303827524e+00,-3.804124355e+00,-2.485403776e+00,3.712274551e+00,1.796623707e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.887384176e-01
3,2,7.104760408e-01,3.840427399e-01,-1.605097175e+00,1.105016112e+00,-1.254322678e-01,-2.597003937e+00,-2.717016459e+00,-1.015081882e+00,-1.392170310e+00,-6.886508465e-01,-2.715506077e+00,-2.923244953e+00,-1.383878231e+00,0.000000000e+00,6.000000000e+00,1.100000000e+01,0.000000000e+00,7.635031939e-01,1.741464019e+00,6.362374127e-02,1.000000000e+00,-1.989114881e+00,-3.990146637e+00,1.740031600e+00,6.504037976e-01,-3.619157150e-02,-2.315500736e+00,-3.860988915e-01,1.383878231e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.942767024e-01
3,3,7.198742628e-01,4.346055984e-01,-1.583176255e+00,1.249181271e+00,-2.421797067e-01,-3.047695637e+00,-3.053167582e+00,-2.472527266e+00,-2.507206678e+00,-2.187320709e+00,-2.738847971e+00,-3.332514286e+00,-1.274788976e+00,4.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,-1.736347936e-02,2.178705692e+00,-6.090820301e-03,1.000000000e+00,-2.017753124e+00,-4.032306671e+00,-8.813117743e-01,2.178705454e+00,-3.820385456e+00,-2.302979946e+00,3.378917933e+00,1.274788976e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,4.000000000e+00,1.400000000e+01,2.000000000e+00,1.000000000e+00,-1.508855343e+00,-1.914381266e+00,1.962492466e-01,-1.503598571e+00,1.000000000e+00,4.141753038e-07,9.896416068e-01
3,4,1.001109481e+00,9.383207560e-01,-1.191546917e+00,1.394735694e+00,-3.662760928e-02,-3.575768232e+00,-3.649020433e+00,-2.862848043e+00,-3.079392195e+00,-2.800101995e+00,-3.130471706e+00,-3.638302803e+00,5.507751107e-01,4.000000000e+00,1.000000000e+01,1.600000000e+01,0.000000000e+00,1.073549628e+00,3.337231636e+00,1.906159818e-01,1.000000000e+00,-2.129815817e+00,-4.251994610e+00,1.692099571e+00,3.337120295e+00,-2.326043129e+00,-2.192595482e+00,1.924547791e+00,5.507751107e-01,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,1.000000000e+00,5.000000000e+00,2.000000000e+00,1.000000000e+00,-4.671597958e+00,-1.722011805e+00,8.323108554e-01,-4.663818359e+00,1.000000000e+00,4.141753038e-07,6.408673944e-04
3,5,8.741537929e-01,4.150251746e-01,-1.602906108e+00,1.611254573e+00,4.305327684e-02,-2.960183620e+00,-2.939988375e+00,-2.149337053e+00,-2.144358397e+00,-1.690248370e+00,-2.894181252e+00,-3.418568611e+00,1.718687057e+00,4.000000000e+00,1.000000000e+01,2.100000000e+01,0.000000000e+00,1.510202408e+00,2.445385933e+00,2.890355289e-01,1.000000000e+00,-2.017903328e+00,-4.033598900e+00,3.940051794e-01,2.445368767e+00,-2.165375471e+00,-2.476947069e+00,2.505488634e+00,1.718687057e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.918323755e-01
3,6,7.389690876e-01,2.518660128e-01,-1.739028811e+00,1.525918365e+00,-4.228287190e-02,-2.706718922e+00,-2.705075502e+00,-2.240023375e+00,-2.247165680e+00,-1.752971172e+00,-2.736879349e+00,-3.193364620e+00,1.787091374e+00,7.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,1.104639053e+00,2.305315733e+00,2.036993355e-01,1.000000000e+00,-1.990875959e+00,-3.984851360e+00,-4.449280500e-01,2.305315256e+00,-2.943655729e+00,-2.477891207e+00,3.244277239e+00,1.787091374e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.983870983e-01
4,0,1.140186667e+00,1.137370110e+00,-1.004677057e+00,1.430656552e+00,-7.067699335e-04,-3.369443417e+00,-3.863578320e+00,-2.513383150e+00,-3.346540213e+00,-2.510567665e+00,-3.281402111e+00,-3.372253418e+00,1.140111536e-01,3.000000000e+00,9.000000000e+00,1.600000000e+01,0.000000000e+00,-4.183105528e-01,2.304062843e+00,2.265368104e-01,1.000000000e+00,-2.141991377e+00,-4.275823593e+00,1.338955283e+00,2.301497936e+00,-3.145313263e+00,-2.144807577e+00,1.799295664e+00,1.140111536e-01,4.000000000e+00,0.000000000e+00,4.000000000e+00,3.000000000e+00,0.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-5.497584820e+00,-2.327321053e+00,-3.747996092e-01,-5.496185780e+00,1.000000000e+00,4.141753038e-07,2.663570164e-08
4,1,8.598898649e-01,7.850181460e-01,-1.304503441e+00,1.437833071e+00,-2.456441522e-02,-3.448925734e+00,-3.467601776e+00,-2.813869476e+00,-2.875333071e+00,-2.739042521e+00,-2.949165583e+00,-3.523567915e+00,6.042025685e-01,5.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,-4.857407808e-01,2.496672392e+00,2.073844373e-01,1.000000000e+00,-2.089476824e+00,-4.172680378e+00,1.203659415e+00,2.496108532e+00,-2.456893444e+00,-2.164338589e+00,1.428807139e+00,6.042025685e-01,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,1.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-5.134340286e+00,-2.319001436e+00,-4.549459517e-01,-5.132544994e+00,1.000000000e+00,4.141753038e-07,1.005394384e-01
4,2,4.151990414e-01,3.149786294e-01,-1.710653424e+00,6.091295481e-01,-3.451121151e-01,-1.917731643e+00,-2.403856039e+00,-1.952375025e-01,-9.583853483e-01,-9.501721710e-02,-2.332951307e+00,-2.017942667e+00,7.057669759e-01,0.000000000e+00,4.000000000e+00,7.000000000e+00,0.000000000e+00,1.508796096e+00,1.661759138e+00,-2.359678745e-01,1.000000000e+00,-2.025608063e+00,-3.939703465e+00,1.660656571e+00,5.140418410e-01,3.872889876e-01,-2.125816584e+00,-2.832425535e-01,7.057669759e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.971835017e-01
4,3,5.231440663e-01,3.903725445e-01,-1.742210507e+00,1.399742603e+00,1.802989282e-03,-3.071634531e+00,-3.097367048e+00,-2.493433952e+00,-2.558434486e+00,-2.360698223e+00,-2.656861305e+00,-3.204222918e+00,8.223274946e-01,3.000000000e+00,9.000000000e+00,1.500000000e+01,0.000000000e+00,-1.884147227e-01,2.266603947e+00,2.236515582e-01,1.000000000e+00,-2.132547855e+00,-4.258572102e+00,2.827315629e-01,2.266580582e+00,-2.666031361e+00,-2.265298367e+00,2.181561232e+00,8.223274946e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,1.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-4.595118523e+00,-2.315547705e+00,-3.618506789e-01,-4.593106270e+00,2.000000000e+00,4.141753038e-07,9.938575625e-01
4,4,3.116909266e-01,1.957901865e-01,-1.903438807e+00,1.338494658e+00,-1.528664529e-01,-2.779435635e+00,-2.843346596e+00,-2.291318178e+00,-2.373062849e+00,-2.175437212e+00,-2.414573431e+00,-2.895256519e+00,7.634639740e-01,5.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,5.903275013e-01,2.470669508e+00,8.322244883e-02,1.000000000e+00,-2.099208832e+00,-4.195394516e+00,1.898861825e-01,2.470663548e+00,-2.378965378e+00,-2.215093136e+00,2.478374481e+00,7.634639740e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.989529848e-01
4,5,5.449062586e-01,2.520369291e-01,-1.790153027e+00,1.203801274e+00,-2.585959733e-01,-2.891557217e+00,-2.858728409e+00,-2.079373837e+00,-2.069658756e+00,-1.786530018e+00,-2.590126753e+00,-3.184101105e+00,1.295191526e+00,3.000000000e+00,9.000000000e+00,1.700000000e+01,0.000000000e+00,1.108973026e+00,2.341045856e+00,-2.664719149e-02,1.000000000e+00,-2.042168617e+00,-4.082324982e+00,-3.767205030e-02,2.341042042e+00,-2.359319687e+00,-2.334992170e+00,2.661812305e+00,1.295191526e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.983848333e-01
4,6,6.390077472e-01,2.039570063e-01,-1.822291613e+00,1.695934176e+00,1.048698872e-01,-2.764646530e+00,-2.758932829e+00,-2.247244358e+00,-2.243540049e+00,-1.812242031e+00,-2.671434164e+00,-3.199262381e+00,1.659327269e+00,6.000000000e+00,1.200000000e+01,2.200000000e+01,0.000000000e+00,1.099162579e+00,2.361886740e+00,3.535116911e-01,1.000000000e+00,-2.026231050e+00,-4.053962231e+00,4.981117249e-01,2.361845970e+00,-1.949422717e+00,-2.461202621e+00,2.295056105e+00,1.659327269e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.988887906e-01
4,7,1.052126050e+00,3.593802452e-01,-1.543683052e+00,1.524073958e+00,-1.999365352e-02,-2.739233255e+00,-2.738189697e+00,-2.275243521e+00,-2.277702332e+00,-1.582562804e+00,-2.959382296e+00,-3.431044102e+00,2.277800322e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,-5.545240641e-01,1.305526972e+00,2.230441719e-01,1.000000000e+00,-1.903043509e+00,-3.807930470e+00,-1.924169064e-01,1.305307627e+00,-2.829288960e+00,-2.595653057e+00,2.192802191e+00,2.277800322e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,9.000000000e+00,2.000000000e+00,1.000000000e+00,-4.529069901e+00,-1.967838526e+00,-1.201974228e-01,-4.524575233e+00,1.000000000e+00,4.141753038e-07,9.956133366e-01
4,8,9.617277980e-01,2.826112807e-01,-1.665820956e+00,1.629533768e+00,1.110201553e-01,-2.902816296e+00,-2.979976177e+00,-2.274499416e+00,-2.397098541e+00,-1.595447421e+00,-2.912750483e+00,-3.580623865e+00,2.245729208e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.774746656e+00,2.482854605e+00,3.507803380e-01,1.000000000e+00,-1.948413491e+00,-3.896395206e+00,4.342570305e-01,2.482837439e+00,-2.245484829e+00,-2.627384663e+00,2.850283146e+00,2.245729208e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.979050159e-01
5,0,1.024872780e+00,3.753282726e-01,-1.528556466e+00,1.527991891e+00,1.662643552e-01,-2.820490360e+00,-2.806464195e+00,-2.299658775e+00,-2.276001692e+00,-1.650181174e+00,-2.931529760e+00,-3.469041824e+00,-2.175979614e+00,5.000000000e+00,1.000000000e+01,1.400000000e+01,0.000000000e+00,1.999300480e+00,2.649852991e+00,3.818640709e-01,1.000000000e+00,-1.903864384e+00,-3.808126450e+00,1.542964429e-01,2.649850607e+00,-2.496979237e+00,-2.553288698e+00,3.121380329e+00,2.175979614e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-5.717482567e+00,-1.578486562e+00,6.740255952e-01,-5.712035179e+00,1.000000000e+00,4.141753038e-07,9.947988987e-01
5,1,1.034507751e+00,4.606393874e-01,-1.494887352e+00,1.591900110e+00,7.338655740e-02,-2.947880030e+00,-2.940313339e+00,-2.501052856e+00,-2.488102436e+00,-1.927285433e+00,-2.991718769e+00,-3.520691156e+00,-1.996242404e+00,7.000000000e+00,1.200000000e+01,1.900000000e+01,1.000000000e+00,1.202423811e+00,2.528551102e+00,3.131467402e-01,9.499999881e-01,-1.955500841e+00,-3.909636021e+00,4.919743538e-01,2.528532743e+00,-2.456776619e+00,-2.529261589e+00,2.597429276e+00,1.996242404e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,3.200000000e+01,1.000000000e+00,1.000000000e+00,-1.085798264e+00,-1.569523692e+00,7.489072680e-01,-1.074251652e+00,1.000000000e+00,4.141753038e-07,9.855632782e-01
5,2,1.052790880e+00,4.462710023e-01,-1.493069291e+00,1.571155906e+00,5.264237523e-02,-2.905204296e+00,-2.875782967e+00,-2.371714354e+00,-2.307596684e+00,-1.765271187e+00,-2.993997574e+00,-3.510663748e+00,-2.074039698e+00,7.000000000e+00,1.200000000e+01,1.900000000e+01,0.000000000e+00,1.204799056e+00,2.367699623e+00,2.924025357e-01,1.000000000e+00,-1.939315915e+00,-3.877699375e+00,-4.909977783e-03,2.367695808e+00,-2.758617163e+00,-2.545721054e+00,2.914905548e+00,2.074039698e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,3.200000000e+01,1.000000000e+00,1.000000000e+00,-4.192017078e+00,-2.188620567e+00,-4.930229783e-01,-4.189257145e+00,1.000000000e+00,4.141753038e-07,9.880076647e-01
5,3,8.697068095e-01,3.006823957e-01,-1.631347537e+00,1.660154581e+00,1.416409612e-01,-2.790028095e+00,-2.757809639e+00,-2.332753897e+00,-2.222051620e+00,-1.763797522e+00,-2.805491209e+00,-3.358328342e+00,-1.984664679e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,-3.795306981e-01,1.574676871e+00,3.814011514e-01,1.000000000e+00,-1.932011127e+00,-3.864916563e+00,3.302511275e-01,1.573971152e+00,-2.192487478e+00,-2.500935078e+00,1.701987624e+00,1.984664679e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.975352287e-01
5,4,1.100887418e+00,7.719124556e-01,-1.217106462e+00,1.726202607e+00,1.351383477e-01,-3.363945246e+00,-3.361753702e+00,-2.842444181e+00,-2.895070791e+00,-2.513629675e+00,-3.089696169e+00,-3.691784382e+00,-1.390509248e+00,5.000000000e+00,9.000000000e+00,2.200000000e+01,0.000000000e+00,1.944903970e+00,3.486223459e+00,3.837801218e-01,1.000000000e+00,-1.988983750e+00,-3.974256754e+00,-6.571081281e-01,3.486223459e+00,-4.315362930e+00,-2.317910671e+00,4.523427010e+00,1.390509248e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,3.500000000e+01,1.000000000e+00,1.000000000e+00,-5.151845932e+00,-2.040823698e+00,-9.574815631e-02,-5.148467064e+00,1.000000000e+00,-4.227408394e-02,1.383756995e-01
5,5,1.149814367e+00,7.561615109e-01,-1.276512146e+00,1.492221117e+00,-2.629235946e-02,-3.281949997e+00,-3.291469336e+00,-2.673140526e+00,-2.713000774e+00,-2.279609680e+00,-3.182409763e+00,-3.674378157e+00,-1.556018353e+00,6.000000000e+00,1.000000000e+01,1.900000000e+01,0.000000000e+00,1.944755912e+00,3.252070427e+00,2.134677917e-01,1.000000000e+00,-2.032634974e+00,-4.060913086e+00,-3.328555822e-01,3.252070427e+00,-3.799497366e+00,-2.426218748e+00,4.017976761e+00,1.556018353e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,2.700000000e+01,1.000000000e+00,1.000000000e+00,-4.712928295e+00,-1.872757912e+00,3.315037489e-01,-4.707442760e+00,1.000000000e+00,4.141753038e-07,1.966247112e-01
5,6,1.297425032e+00,9.129096270e-01,-1.237015963e+00,1.299795628e+00,-6.193180010e-02,-3.386472702e+00,-3.357597351e+00,-2.735451221e+00,-2.700691223e+00,-2.351074457e+00,-3.446821213e+00,-3.769484997e+00,-1.532970309e+00,4.000000000e+00,1.000000000e+01,1.400000000e+01,0.000000000e+00,1.210650563e+00,2.956497192e+00,1.536677927e-01,1.000000000e+00,-2.149871826e+00,-4.291955471e+00,-2.316297442e-01,2.956497192e+00,-3.842417479e+00,-2.534299850e+00,3.537493229e+00,1.532970309e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,1.716262545e-03
6,0,7.648494244e-01,3.844931126e-01,-1.648809791e+00,1.498697400e+00,-1.981609501e-02,-2.958193779e+00,-2.961890221e+00,-2.484786034e+00,-2.505342484e+00,-2.104506969e+00,-2.800453424e+00,-3.337997913e+00,-1.522446990e+00,5.000000000e+00,1.100000000e+01,1.900000000e+01,1.000000000e+00,1.186998487e-01,2.163914442e+00,2.199440449e-01,9.499999881e-01,-2.033275127e+00,-4.064136982e+00,-2.766778171e-01,2.163911581e+00,-3.166016102e+00,-2.413565874e+00,2.841246605e+00,1.522446990e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,8.000000000e+00,2.000000000e+00,1.000000000e+00,-4.655668259e+00,-2.249466896e+00,-4.275394380e-01,-4.653340816e+00,1.000000000e+00,1.310964108e+00,9.942480326e-01
