event_idx,track_idx,muon_pixel_tracks_p,muon_pixel_tracks_pt,muon_pixel_tracks_ptErr,muon_pixel_tracks_chi2,muon_pixel_tracks_normalizedChi2,muon_pixel_tracks_etaErr,muon_pixel_tracks_phiErr,muon_pixel_tracks_dszErr,muon_pixel_tracks_dxyErr,muon_pixel_tracks_dzErr,muon_pixel_tracks_qoverpErr,muon_pixel_tracks_lambdaErr,muon_pixel_tracks_eta,muon_pixel_tracks_nPixelHits,muon_pixel_tracks_nTrkLays,muon_pixel_tracks_nFoundHits,muon_pixel_tracks_nLostHits,muon_pixel_tracks_impact3D,muon_pixel_tracks_impactSignificance,muon_pixel_tracks_chi2PerHit,muon_pixel_tracks_hitEfficiency,muon_pixel_tracks_sigmaPtOverPt,muon_pixel_tracks_relUncertaintyProduct,muon_pixel_tracks_sip2D,muon_pixel_tracks_sipZ,muon_pixel_tracks_dxyOverPt,muon_pixel_tracks_ptErrOverP,muon_pixel_tracks_dzOverDxy,muon_pixel_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
93,1,1.198424101e+00,5.338281393e-01,-7.993578911e-01,1.127282739e+00,1.333971322e-02,-3.103082418e+00,-2.943662882e+00,-2.640603781e+00,-2.451136351e+00,-1.976156473e+00,-2.531405449e+00,-3.765689850e+00,2.211509705e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-4.657140002e-02,1.952986598e+00,1.730404198e-01,1.000000000e+00,-1.333179355e+00,-2.666116238e+00,2.479414791e-01,1.952902198e+00,-2.736908674e+00,-1.997741461e+00,2.179953098e+00,2.211509705e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-5.000000000e+00,2.700000000e+01,3.000000000e+00,1.000000000e+00,-4.858249187e+00,-1.890346766e+00,-1.125486493e+00,-4.853093147e+00,1.000000000e+00,4.141753038e-07,9.594225883e-01
93,2,1.236831546e+00,4.923632145e-01,-6.586122513e-01,8.999782205e-01,-2.139644772e-01,-3.053544760e+00,-2.797426939e+00,-2.514934778e+00,-2.304161310e+00,-1.770583034e+00,-2.387670040e+00,-3.795782566e+00,-2.399138927e+00,9.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-1.498127729e-01,1.695746303e+00,-5.426384881e-02,1.000000000e+00,-1.150971174e+00,-2.301834822e+00,-1.298145950e-01,1.695697784e+00,-2.926060438e+00,-1.895411611e+00,2.359035015e+00,2.399138927e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,1.700000000e+01,1.000000000e+00,1.000000000e+00,-4.159209251e+00,-9.797730446e-01,2.558593452e-01,-4.116533279e+00,1.000000000e+00,1.300373554e+00,9.778102636e-01
93,3,9.988148212e-01,4.581419826e-01,-8.777663112e-01,-2.146888338e-02,-8.665641546e-01,-3.061302185e+00,-2.317117453e+00,-2.251740217e+00,-1.558462381e+00,-1.711122632e+00,-2.334562063e+00,-3.600740194e+00,1.916686893e+00,5.000000000e+00,5.000000000e+00,6.000000000e+00,0.000000000e+00,1.600716710e+00,2.511503220e+00,-7.996178865e-01,1.000000000e+00,-1.335901976e+00,-2.671548605e+00,-7.763068080e-01,2.511503220e+00,-2.792659760e+00,-1.876551628e+00,3.135051966e+00,1.916686893e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,4.000000000e+00,3.000000000e+00,1.000000000e+00,-4.450971603e+00,-1.649854064e+00,-6.082502604e-01,-4.441622257e+00,1.000000000e+00,1.302315354e+00,9.860271215e-01
93,4,8.233714104e-01,2.869060338e-01,-1.133650661e+00,5.935437083e-01,-4.478478432e-01,-2.965512514e+00,-2.818376780e+00,-2.495220184e+00,-2.371765137e+00,-1.958850861e+00,-2.243696451e+00,-3.501000643e+00,1.906566024e+00,7.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,-5.561319590e-01,1.682460666e+00,-3.095454872e-01,1.000000000e+00,-1.420550942e+00,-2.840662479e+00,6.554075480e-01,1.680535078e+00,-2.003322124e+00,-1.956988573e+00,1.438082099e+00,1.906566024e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-5.000000000e+00,2.700000000e+01,3.000000000e+00,1.000000000e+00,-4.105555058e+00,-1.494850159e+00,-1.203536689e-01,-4.092047215e+00,1.000000000e+00,2.030367032e-02,9.978238344e-01
93,5,6.437065005e-01,1.545557827e-01,-1.311636806e+00,7.588194609e-01,-2.825724483e-01,-2.833735228e+00,-2.707762957e+00,-2.376903296e+00,-2.275255919e+00,-1.887822270e+00,-2.109494925e+00,-3.322269440e+00,1.792076945e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,8.845779896e-01,2.330180645e+00,-1.442699879e-01,1.000000000e+00,-1.466188550e+00,-2.931674480e+00,4.788292944e-01,2.330137491e+00,-1.951025248e+00,-1.955312967e+00,2.238763094e+00,1.792076945e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.992119074e-01
94,0,1.008535862e+00,8.226617575e-01,-9.695344567e-01,8.516773582e-01,-1.025646627e-01,-3.405935526e+00,-3.184720039e+00,-2.637117624e+00,-2.532708645e+00,-2.451308966e+00,-2.800388098e+00,-3.591219187e+00,-9.923816919e-01,3.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,9.523114562e-01,2.927615643e+00,6.579665001e-03,1.000000000e+00,-1.792173266e+00,-3.582662344e+00,1.236404538e+00,2.927525520e+00,-2.119056940e+00,-1.978033066e+00,1.772537470e+00,9.923816919e-01,3.000000000e+00,2.000000000e+00,1.000000000e+00,3.000000000e+00,-2.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-4.764060020e+00,-1.542582273e+00,5.244704485e-01,-4.752488136e+00,1.000000000e+00,4.141753038e-07,3.573959693e-02
94,1,1.124930024e+00,7.394393086e-01,-7.706526518e-01,9.140544534e-01,-1.273377091e-01,-3.291812897e+00,-2.303068399e+00,-2.692850828e+00,-1.809217572e+00,-2.307486057e+00,-2.634788036e+00,-3.676089764e+00,-1.535435081e+00,6.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,9.134804606e-01,2.764232635e+00,1.096481830e-02,1.000000000e+00,-1.510080338e+00,-3.019685030e+00,5.767940283e-01,2.764223576e+00,-1.971850157e+00,-1.895550966e+00,1.689093590e+00,1.535435081e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,2.000000000e+01,1.000000000e+00,1.000000000e+00,-4.596543312e+00,-1.455657840e+00,1.398130506e-01,-4.582174778e+00,1.000000000e+00,4.141753038e-07,2.735599875e-01
94,2,6.699699163e-01,3.676424623e-01,-1.389049888e+00,6.083513498e-01,-3.458902836e-01,-3.101032972e+00,-3.040150642e+00,-2.532945633e+00,-2.516681433e+00,-2.230692148e+00,-2.426223516e+00,-3.402809620e+00,-1.320406199e+00,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.733315945e+00,3.097424269e+00,-2.367460281e-01,1.000000000e+00,-1.756677985e+00,-3.511659384e+00,-1.408363879e-01,3.097424030e+00,-3.024843216e+00,-2.058980465e+00,3.524121761e+00,1.320406199e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,2.000000000e+01,1.000000000e+00,1.000000000e+00,-5.012513161e+00,-2.084435701e+00,-6.626905799e-01,-5.009317398e+00,1.000000000e+00,4.141753038e-07,9.952123165e-01
95,0,1.161049843e+00,5.117332339e-01,-8.364790678e-01,1.115059495e+00,1.116526779e-03,-3.116376162e+00,-2.933995962e+00,-2.632875443e+00,-2.429206371e+00,-1.983703375e+00,-2.509064913e+00,-3.763732910e+00,2.175441027e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.072450757e+00,2.519973755e+00,1.608172357e-01,1.000000000e+00,-1.348205447e+00,-2.696154594e+00,1.368682235e-01,2.519970179e+00,-2.803911686e+00,-1.997488618e+00,2.828594923e+00,2.175441027e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.500000000e+01,3.000000000e+00,1.000000000e+00,-4.847208977e+00,-2.028701544e+00,-1.369147062e+00,-4.843446255e+00,1.000000000e+00,6.639106870e-01,9.707517028e-01
95,1,7.078461051e-01,4.700007439e-01,-1.320726275e+00,1.481311679e+00,5.270692706e-01,-3.193016768e+00,-3.126299143e+00,-2.529433012e+00,-2.528780222e+00,-2.291649580e+00,-2.498219490e+00,-3.430368423e+00,-1.144198060e+00,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,4.388133287e-01,2.511142731e+00,6.362137198e-01,1.000000000e+00,-1.790709138e+00,-3.579593420e+00,9.176480584e-03,2.511140585e+00,-2.989327669e+00,-2.028535128e+00,2.739013195e+00,1.144198060e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,4.000000000e+00,2.000000000e+00,1.000000000e+00,-4.781269073e+00,-1.578316450e+00,4.480485916e-01,-4.770626545e+00,1.000000000e+00,1.305057049e+00,9.836586118e-01
95,2,1.165984988e+00,4.520109296e-01,-7.567709088e-01,9.714462161e-01,-1.424965709e-01,-3.012837410e+00,-2.836983919e+00,-2.430785179e+00,-2.383378506e+00,-1.716905355e+00,-2.374614716e+00,-3.724947691e+00,2.327667713e+00,9.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.058175087e+00,2.246037483e+00,1.720403880e-02,1.000000000e+00,-1.208777189e+00,-2.417403460e+00,2.599845827e-01,2.246014357e+00,-2.575346708e+00,-1.922721982e+00,2.652528048e+00,2.327667713e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,2.000000000e+00,-5.000000000e+00,1.300000000e+01,4.000000000e+00,1.000000000e+00,-5.152632236e+00,-1.334932923e+00,-2.111898363e-01,-5.135735989e+00,1.000000000e+00,-1.272373050e-01,9.870939851e-01
95,3,9.764741659e-01,4.397854507e-01,-9.489304423e-01,1.210966825e+00,1.695744395e-01,-3.074421644e+00,-2.930670023e+00,-2.596302509e+00,-2.469443798e+00,-2.059735298e+00,-2.365008831e+00,-3.609853983e+00,1.907103300e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.299698949e+00,2.709822893e+00,3.078770339e-01,1.000000000e+00,-1.388708949e+00,-2.777094841e+00,1.214342952e+00,2.709600925e+00,-1.694992781e+00,-1.925371766e+00,1.905036926e+00,1.907103300e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,2.000000000e+00,-5.000000000e+00,1.500000000e+01,3.000000000e+00,1.000000000e+00,-4.618510723e+00,-1.312360406e+00,1.113889441e-01,-4.598693371e+00,1.000000000e+00,-1.277016252e-01,9.889505506e-01
95,4,1.113457680e+00,3.555453122e-01,-8.007241488e-01,1.053876281e+00,-6.006659195e-02,-2.934974194e+00,-2.688620567e+00,-2.331044197e+00,-2.193870544e+00,-1.573208570e+00,-2.269590616e+00,-3.691122770e+00,2.430593729e+00,9.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-2.732276917e-02,1.559571266e+00,9.963410348e-02,1.000000000e+00,-1.156265855e+00,-2.312396526e+00,-6.434481144e-01,1.559562802e+00,-3.192256689e+00,-1.914148808e+00,2.823427677e+00,2.430593729e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,3.000000000e+00,1.000000000e+00,1.000000000e+00,-4.878766537e+00,-2.109368563e+00,-1.912994623e+00,-4.875657558e+00,1.000000000e+00,8.812338114e-01,9.957855344e-01
95,5,1.019046903e+00,3.515629172e-01,-9.990233183e-01,1.075894713e+00,-3.804820403e-02,-2.937248707e+00,-2.796096325e+00,-2.487372398e+00,-2.344316721e+00,-1.819993138e+00,-2.369396925e+00,-3.603363037e+00,-2.218319893e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,7.303344011e-01,2.185189247e+00,1.216524839e-01,1.000000000e+00,-1.350580692e+00,-2.700824022e+00,-9.870216250e-01,2.185189009e+00,-3.680913210e+00,-2.018029213e+00,3.695675135e+00,2.218319893e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,-4.504689693e+00,-1.267738342e+00,2.138901651e-01,-4.482568264e+00,1.000000000e+00,1.335789800e+00,9.959558249e-01
96,0,1.313977599e+00,9.383685589e-01,-4.866877794e-01,6.911666393e-01,-2.630751133e-01,-3.513755798e+00,-3.292306662e+00,-2.823001146e+00,-2.683544874e+00,-2.447559357e+00,-2.738785267e+00,-3.887420416e+00,-1.510409236e+00,6.000000000e+00,5.000000000e+00,7.000000000e+00,0.000000000e+00,1.369444966e+00,3.132403612e+00,-1.539308280e-01,1.000000000e+00,-1.425046086e+00,-2.849796057e+00,9.817843884e-02,3.132403374e+00,-3.522495985e+00,-1.800639272e+00,3.270131588e+00,1.510409236e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,2.700000000e+01,1.000000000e+00,1.000000000e+00,-5.335588455e+00,-1.487675190e+00,-9.653437138e-02,-5.324658394e+00,1.000000000e+00,4.141753038e-07,6.396457320e-04
96,1,9.213514328e-01,7.009187341e-01,-1.070487499e+00,5.161690116e-01,-4.380724132e-01,-3.167290211e+00,-3.176338673e+00,-2.491636038e+00,-2.539573908e+00,-2.271257162e+00,-2.692325830e+00,-3.387300968e+00,-1.094532847e+00,4.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,8.193542957e-01,2.681033134e+00,-3.289282024e-01,1.000000000e+00,-1.771385670e+00,-3.541087389e+00,7.148049474e-01,2.681007862e+00,-2.525692225e+00,-1.991801381e+00,2.234560013e+00,1.094532847e+00,3.000000000e+00,2.000000000e+00,1.000000000e+00,3.000000000e+00,-2.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-5.220222950e+00,-1.965951562e+00,-3.985026777e-01,-5.216323853e+00,1.000000000e+00,4.141753038e-07,4.887594581e-01
96,2,8.069430590e-01,5.884891748e-01,-1.208611250e+00,3.895857632e-01,-4.555112123e-01,-3.270998716e+00,-3.207468510e+00,-2.603343964e+00,-2.628721476e+00,-2.384958982e+00,-2.603721142e+00,-3.488923073e+00,1.088819504e+00,3.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,-4.102209210e-02,2.364646912e+00,-3.885645568e-01,1.000000000e+00,-1.797080159e+00,-3.592357874e+00,7.678100467e-01,2.364507914e+00,-2.449462891e+00,-2.015516281e+00,1.840508103e+00,1.088819504e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,-4.572453976e+00,-2.063697338e+00,-5.407471061e-01,-4.568859100e+00,1.000000000e+00,4.141753038e-07,9.043153524e-01
96,3,8.351435065e-01,3.409236968e-01,-1.165303469e+00,8.640147448e-01,-1.773773730e-01,-3.004824162e+00,-2.891950846e+00,-2.530572653e+00,-2.431183100e+00,-2.036453009e+00,-2.341085911e+00,-3.498113871e+00,-1.804406881e+00,6.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,-7.200952768e-01,1.676518083e+00,-3.907486051e-02,1.000000000e+00,-1.506219268e+00,-3.011824369e+00,-4.136024043e-02,1.676438451e+00,-2.813302040e+00,-2.000409603e+00,2.112470388e+00,1.804406881e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,2.900000000e+01,1.000000000e+00,1.000000000e+00,-4.905488491e+00,-1.925601363e+00,-8.284368515e-01,-4.900774479e+00,1.000000000e+00,4.141753038e-07,9.963710308e-01
97,0,9.171846509e-01,9.167810678e-01,-9.446557164e-01,5.870557427e-01,-3.671858609e-01,-3.242913723e+00,-3.311844587e+00,-2.354320049e+00,-2.633604050e+00,-2.353916645e+00,-2.778363705e+00,-3.243316650e+00,-4.311826825e-02,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.350684881e+00,3.029356956e+00,-2.580416203e-01,1.000000000e+00,-1.861408949e+00,-3.720592022e+00,-1.550700545e+00,3.029356956e+00,-5.049646854e+00,-1.861812472e+00,4.853257656e+00,4.311826825e-02,4.000000000e+00,0.000000000e+00,4.000000000e+00,3.000000000e+00,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,-5.864555359e+00,-3.122430086e+00,-2.523640394e+00,-5.864468098e+00,1.000000000e+00,4.141753038e-07,1.482665306e-03
97,1,6.634489298e-01,5.821239352e-01,-1.273240447e+00,8.855042458e-01,-6.873784959e-02,-3.223056078e+00,-3.207561016e+00,-2.438285351e+00,-2.614852905e+00,-2.356980801e+00,-2.518553495e+00,-3.304231644e+00,6.312431097e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.351011872e+00,3.032585621e+00,4.040649906e-02,1.000000000e+00,-1.855341315e+00,-3.708395720e+00,-2.448650301e-01,3.032585382e+00,-3.440821409e+00,-1.936659813e+00,3.535089016e+00,6.312431097e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,1.000000000e+00,1.100000000e+01,1.000000000e+00,1.000000000e+00,-5.717182159e+00,-2.676201344e+00,-1.643878818e+00,-5.716744423e+00,1.000000000e+00,4.141753038e-07,9.136419296e-01
97,2,9.750937223e-01,3.507514298e-01,-9.941071272e-01,5.868126750e-01,-4.545788765e-01,-2.917356014e+00,-2.773061037e+00,-2.449015379e+00,-2.309847832e+00,-1.824765921e+00,-2.319719315e+00,-3.540547371e+00,-2.116339684e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.138778925e+00,2.394219875e+00,-3.162765205e-01,1.000000000e+00,-1.344853044e+00,-2.689366341e+00,5.244500637e-01,2.394180298e+00,-2.136178255e+00,-1.969164610e+00,2.354845285e+00,2.116339684e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,3.100000000e+01,1.000000000e+00,1.000000000e+00,-5.459299564e+00,-1.968632340e+00,-1.256898165e+00,-5.455988407e+00,1.000000000e+00,9.577916861e-01,9.959895015e-01
97,3,3.738676310e-01,3.098605275e-01,-1.566792607e+00,9.243908525e-02,-8.618006706e-01,-3.089097500e+00,-3.087064743e+00,-2.460062981e+00,-2.559569597e+00,-2.396073103e+00,-2.250251293e+00,-3.153019905e+00,5.563506484e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,-9.942255914e-03,2.391209841e+00,-7.526568174e-01,1.000000000e+00,-1.876636267e+00,-3.750677109e+00,-1.272822976e+00,2.391209841e+00,-4.136431694e+00,-1.940638185e+00,3.824643373e+00,5.563506484e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,1.000000000e+00,1.100000000e+01,1.000000000e+00,1.000000000e+00,-5.058946609e+00,-2.315057039e+00,-8.811460733e-01,-5.057088852e+00,1.000000000e+00,4.141753038e-07,9.973161817e-01
98,0,8.390109539e-01,5.392237902e-01,-1.217708945e+00,9.185043573e-01,-3.573772684e-02,-3.231992006e+00,-3.147066355e+00,-2.575594187e+00,-2.543307543e+00,-2.275888443e+00,-2.595597982e+00,-3.531043291e+00,1.313652039e+00,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,6.096743941e-01,2.580814123e+00,7.340662926e-02,1.000000000e+00,-1.756915092e+00,-3.512283087e+00,3.961146474e-01,2.580804825e+00,-2.686357498e+00,-2.056677580e+00,2.452118158e+00,1.313652039e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,4.000000000e+00,1.400000000e+01,1.000000000e+00,1.000000000e+00,-4.995816231e+00,-1.954927683e+00,-3.863642812e-01,-4.991497517e+00,1.000000000e+00,4.141753038e-07,9.559612870e-01
98,1,7.689693570e-01,5.102889538e-01,-1.258434057e+00,8.551102877e-01,1.001255866e-02,-3.194576979e+00,-3.097052813e+00,-2.531403303e+00,-2.483354807e+00,-2.272789001e+00,-2.537338495e+00,-3.452704430e+00,1.202331901e+00,3.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,1.757205963e+00,3.151473522e+00,7.695927471e-02,1.000000000e+00,-1.768705249e+00,-3.535755634e+00,2.090662867e-01,3.151473284e+00,-2.784445286e+00,-2.027364969e+00,3.152942181e+00,1.202331901e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,1.000000000e+01,1.000000000e+00,1.000000000e+00,-4.714524746e+00,-2.435828447e+00,-1.331233978e+00,-4.713017941e+00,1.000000000e+00,4.141753038e-07,9.713580012e-01
98,2,9.335936904e-01,4.768623114e-01,-1.036136866e+00,4.585803151e-01,-6.553611755e-01,-3.009472370e+00,-2.891150475e+00,-2.463719606e+00,-2.331685305e+00,-2.007070303e+00,-2.446282625e+00,-3.465378046e+00,1.712798476e+00,7.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,6.143169999e-01,2.314277172e+00,-4.956609607e-01,1.000000000e+00,-1.512989521e+00,-3.025353432e+00,1.857994311e-02,2.314271688e+00,-2.789793491e+00,-1.969694614e+00,2.620266914e+00,1.712798476e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,9.000000000e+00,1.000000000e+00,1.000000000e+00,-4.466419220e+00,-1.684691906e+00,-3.611859083e-01,-4.457792282e+00,1.000000000e+00,1.446125805e-01,9.820768833e-01
98,3,6.526635885e-01,4.131717086e-01,-1.346105337e+00,8.612782955e-01,-1.801138222e-01,-2.948213100e+00,-3.006635666e+00,-1.988256812e+00,-2.264878988e+00,-1.748782873e+00,-2.411232233e+00,-3.187421322e+00,-1.148840666e+00,3.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,4.815814197e-01,1.989620924e+00,-4.181130975e-02,1.000000000e+00,-1.759261608e+00,-3.516538143e+00,2.320135199e-02,1.989595532e+00,-2.654733181e+00,-1.998735070e+00,2.482470274e+00,1.148840666e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,-2.000000000e+00,9.000000000e+00,1.000000000e+00,1.000000000e+00,-5.665333748e+00,-1.981533170e+00,-4.535908699e-01,-5.662906170e+00,1.000000000e+00,1.047558308e+00,9.920098782e-01
98,4,9.120846987e-01,3.936928213e-01,-1.098834157e+00,9.315938354e-01,-1.823489070e-01,-3.031237602e+00,-2.898559570e+00,-2.492531300e+00,-2.365190029e+00,-1.974233389e+00,-2.404342175e+00,-3.548557997e+00,1.862984776e+00,7.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.334092855e+00,2.641321659e+00,-2.264825627e-02,1.000000000e+00,-1.492518783e+00,-2.984480858e+00,9.663688019e-03,2.641320467e+00,-2.749076366e+00,-2.010879755e+00,3.022575140e+00,1.862984776e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,5.000000000e+00,4.000000000e+00,1.000000000e+00,-5.155147552e+00,-1.658391953e+00,-3.124730885e-01,-5.147050381e+00,1.000000000e+00,1.046921134e+00,9.936230779e-01
98,5,5.660071969e-01,3.520500660e-01,-1.445103049e+00,9.387307167e-01,9.363294393e-02,-3.086410999e+00,-3.072198153e+00,-2.509414673e+00,-2.564300776e+00,-2.295512199e+00,-2.362714052e+00,-3.300030947e+00,1.075779915e+00,3.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,1.595594883e+00,3.093395472e+00,1.605796963e-01,1.000000000e+00,-1.797137737e+00,-3.592270136e+00,6.705375016e-02,3.093395233e+00,-2.849149466e+00,-2.011077642e+00,3.295067549e+00,1.075779915e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,4.000000000e+00,1.400000000e+01,1.000000000e+00,1.000000000e+00,-4.738563538e+00,-1.860882640e+00,-1.393807232e-01,-4.732945442e+00,1.000000000e+00,4.141753038e-07,9.959354401e-01
98,6,4.091828465e-01,3.201119304e-01,-1.546640635e+00,1.012195826e+00,1.670979857e-01,-3.053951740e+00,-3.077965260e+00,-2.312705994e+00,-2.498100758e+00,-2.223651648e+00,-2.275560856e+00,-3.142910719e+00,6.625584960e-01,3.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,1.711378217e+00,3.079413652e+00,2.340447307e-01,1.000000000e+00,-1.866735697e+00,-3.730884075e+00,1.300933063e-01,3.079413414e+00,-2.688044548e+00,-1.955799341e+00,3.223732233e+00,6.625584960e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,1.000000000e+01,1.000000000e+00,1.000000000e+00,-5.260175705e+00,-2.727820873e+00,-1.720921516e+00,-5.259511471e+00,1.000000000e+00,4.141753038e-07,9.970421195e-01
99,0,1.152340055e+00,9.948626161e-01,-7.813482285e-01,9.037101269e-01,-1.376819909e-01,-3.564323664e+00,-2.560208321e+00,-2.769693375e+00,-2.067140102e+00,-2.612293720e+00,-2.928155661e+00,-3.721105576e+00,-9.038686752e-01,5.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,1.103935361e+00,3.164438963e+00,6.205091486e-04,1.000000000e+00,-1.776187539e+00,-3.550850630e+00,-3.074210584e-01,3.164438963e+00,-3.368459702e+00,-1.933653593e+00,2.926477194e+00,9.038686752e-01,4.000000000e+00,1.000000000e+00,3.000000000e+00,3.000000000e+00,-2.000000000e+00,5.000000000e+00,1.000000000e+00,1.000000000e+00,-5.286521435e+00,-1.985372066e+00,-4.273363352e-01,-5.282914162e+00,1.000000000e+00,4.141753038e-07,5.743456859e-05
99,1,6.742395759e-01,6.658948064e-01,-1.220466256e+00,5.560722351e-01,-3.981692791e-01,-3.184075832e+00,-3.294263363e+00,-2.358790159e+00,-2.691894054e+00,-2.350447178e+00,-2.560429096e+00,-3.192407846e+00,-1.966615319e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.111783147e+00,2.906441689e+00,-2.890250385e-01,1.000000000e+00,-1.886334658e+00,-3.770149708e+00,6.585232019e-01,2.906434536e+00,-2.699261904e+00,-1.894678831e+00,2.589427710e+00,1.966615319e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,0.000000000e+00,8.000000000e+00,2.000000000e+00,1.000000000e+00,-5.199796677e+00,-2.743413448e+00,-1.716115117e+00,-5.199137688e+00,1.000000000e+00,4.141753038e-07,6.755309105e-01
